12.928	0	132	121.3	0.9286
12.96	0	110	120.1	-0.9535
12.992	0	108	118.9	-1.0434
13.024	0	113	117.8	-0.4482
13.056	0	98	116.7	-1.8682
13.088	0	102	115.6	-1.3305
13.12	0	133	114.5	1.5951
13.152	0	120	113.4	0.5998
13.184	0	111	112.3	-0.1218
13.216	0	110	111.2	-0.1157
13.248	0	120	110.2	0.8904
13.28	0	105	109.1	-0.398
13.312	0	119	108.1	0.9928
13.344	0	94	107.1	-1.3321
13.376	0	117	106	1.0052
13.408	0	97	105	-0.8068
13.44	0	111	104	0.6557
13.472	0	122	103	1.7023
13.504	0	97	102.1	-0.5091
13.536	0	99	101.1	-0.2087
13.568	0	104	100.1	0.3749
13.6	0	98	99.2	-0.1191
13.632	0	92	98.3	-0.6449
13.664	0	94	97.3	-0.3391
13.696	0	102	96.4	0.5489
13.728	0	111	95.5	1.459
13.76	0	93	94.6	-0.163
13.792	0	101	93.7	0.7197
13.824	0	90	92.8	-0.2931
13.856	0	84	91.9	-0.8557
13.888	0	88	91.1	-0.3235
13.92	0	99	90.2	0.8746
13.952	0	86	89.4	-0.3583
13.984	0	91	88.5	0.2572
14.016	0	102	87.7	1.4035
14.048	0	102	86.9	1.4844
14.08	0	84	86	-0.2206
14.112	0	82	85.2	-0.3532
14.144	0	82	84.4	-0.2659
14.176	0	107	83.6	2.2371
14.208	0	81	82.9	-0.2042
14.24	0	93	82.1	1.12
14.272	0	84	81.3	0.2896
14.304	0	83	80.6	0.2655
14.336	0	79	79.8	-0.0887
14.368	0	88	79.1	0.9432
14.4	0	66	78.3	-1.4932
14.432	0	82	77.6	0.4821
14.464	0	71	76.9	-0.6855
14.496	0	68	76.1	-0.9728
14.528	0	73	75.4	-0.2805
14.56	0	96	74.7	2.1491
14.592	0	64	74	-1.2345
14.624	0	76	73.3	0.3012
14.656	0	71	72.7	-0.194
14.688	0	69	72	-0.3539
14.72	0	59	71.3	-1.5765
14.752	0	81	70.6	1.1361
14.784	0	76	70	0.68
14.816	0	73	69.3	0.4221
14.848	0	67	68.7	-0.2048
14.88	0	64	68.1	-0.5003
14.912	0	71	67.4	0.4174
14.944	0	65	66.8	-0.2211
