20.704	0	18	13.3	1.0457
20.736	0	10	13.2	-0.9324
20.768	0	22	13.1	1.8091
20.8	0	14	13	0.2386
20.832	0	16	13	0.7177
20.864	0	11	12.9	-0.5171
20.896	0	13	12.8	0.0579
20.928	0	8	12.7	-1.4826
20.96	0	15	12.6	0.5819
20.992	0	14	12.5	0.3713
21.024	0	13	12.4	0.1473
21.056	0	11	12.3	-0.373
21.088	0	23	12.3	2.1477
21.12	0	22	12.2	2.0047
21.152	0	8	12.1	-1.2958
21.184	0	14	12	0.4959
21.216	0	10	11.9	-0.559
21.248	0	11	11.9	-0.2377
21.28	0	19	11.8	1.5757
21.312	0	13	11.7	0.3354
21.344	0	11	11.6	-0.1731
21.376	0	14	11.5	0.6129
21.408	0	10	11.5	-0.4253
21.44	0	10	11.4	-0.4038
21.472	0	19	11.3	1.6746
21.504	0	20	11.3	1.8652
21.536	0	12	11.2	0.2191
21.568	0	16	11.1	1.1528
21.6	0	14	11	0.7404
21.632	0	11	11	0.0088
21.664	0	13	10.9	0.5424
21.696	0	9	10.8	-0.552
21.728	0	13	10.8	0.5775
21.76	0	7	10.7	-1.2321
21.792	0	13	10.6	0.6119
21.824	0	12	10.6	0.3837
21.856	0	12	10.5	0.401
21.888	0	15	10.4	1.1072
21.92	0	10	10.4	-0.1073
21.952	0	17	10.3	1.535
21.984	0	10	10.2	-0.0712
22.016	0	19	10.2	1.9234
22.048	0	13	10.1	0.7426
22.08	0	12	10.1	0.5175
22.112	0	18	10	1.788
22.144	0	8	9.9	-0.6151
22.176	0	7	9.9	-0.9621
22.208	0	10	9.8	0.0495
22.24	0	6	9.8	-1.334
22.272	0	6	9.7	-1.314
22.304	0	8	9.7	-0.5246
22.336	0	8	9.6	-0.507
22.368	0	7	9.5	-0.8494
22.4	0	11	9.5	0.4176
22.432	0	12	9.4	0.684
22.464	0	14	9.4	1.1532
22.496	0	10	9.3	0.1921
22.528	0	12	9.3	0.7262
22.56	0	6	9.2	-1.1429
22.592	0	11	9.2	0.5048
22.624	0	15	9.1	1.4239
22.656	0	13	9.1	1.0123
22.688	0	11	9	0.5463
22.72	0	4	9	-2.0677
22.752	0	12	8.9	0.8197
22.784	0	7	8.9	-0.6283
22.816	0	13	8.8	1.0748
22.848	0	9	8.8	0.0631
22.88	0	8	8.7	-0.2354
22.912	0	9	8.7	0.091
22.944	0	11	8.7	0.6509
22.976	0	6	8.6	-0.9225
23.008	0	10	8.6	0.4147
23.04	0	15	8.5	1.5718
23.072	0	12	8.5	0.9418
23.104	0	5	8.4	-1.3022
23.136	0	5	8.4	-1.286
23.168	0	8	8.3	-0.11
23.2	0	10	8.3	0.489
23.232	0	15	8.3	1.6336
23.264	0	16	8.2	1.8327
23.296	0	7	8.2	-0.3944
23.328	0	6	8.1	-0.7581
23.36	0	9	8.1	0.2703
23.392	0	7	8.1	-0.3548
23.424	0	10	8	0.57
23.456	0	5	8	-1.1332
23.488	0	11	7.9	0.8461
23.52	0	15	7.9	1.7193
23.552	0	12	7.9	1.1026
23.584	0	15	7.8	1.7372
23.616	0	13	7.8	1.3424
23.648	0	12	7.8	1.1318
23.68	0	7	7.7	-0.243
23.712	0	6	7.7	-0.5991
23.744	0	14	7.7	1.5853
23.776	0	12	7.6	1.1694
23.808	0	4	7.6	-1.4902
23.84	0	9	7.6	0.4353
23.872	0	9	7.5	0.4454
23.904	0	11	7.5	0.9735
23.936	0	14	7.5	1.6359
23.968	0	7	7.4	-0.1414
24	0	10	7.4	0.7529
24.032	0	9	7.4	0.4944
24.064	0	15	7.3	1.8606
24.096	0	13	7.3	1.4724
24.128	0	6	7.3	-0.4481
24.16	0	12	7.2	1.2731
24.192	0	11	7.2	1.0521
24.224	0	12	7.2	1.2891
24.256	0	9	7.1	0.5588
24.288	0	11	7.1	1.0767
24.32	0	8	7.1	0.2883
24.352	0	7	7.1	-0.0199
24.384	0	7	7	-0.0105
24.416	0	14	7	1.7492
24.448	0	8	7	0.324
24.48	0	4	6.9	-1.2238
24.512	0	6	6.9	-0.3258
24.544	0	14	6.9	1.7765
24.576	0	11	6.9	1.146
24.608	0	8	6.8	0.3665
24.64	0	8	6.8	0.3747
24.672	0	10	6.8	0.9269
24.704	0	8	6.8	0.391
24.736	0	6	6.7	-0.2612
24.768	0	3	6.7	-1.7641
24.8	0	6	6.7	-0.2436
24.832	0	6	6.7	-0.235
24.864	0	10	6.6	0.97
24.896	0	13	6.6	1.6483
24.928	0	4	6.6	-1.0761
24.96	0	12	6.6	1.4514
24.992	0	10	6.5	0.9972
25.024	0	3	6.5	-1.6735
25.056	0	7	6.5	0.1667
25.088	0	8	6.5	0.4815
25.12	0	10	6.5	1.0233
25.152	0	9	6.4	0.7738
25.184	0	11	6.4	1.2725
25.216	0	9	6.4	0.7869
25.248	0	8	6.4	0.516
25.28	0	11	6.3	1.2903
25.312	0	7	6.3	0.2245
25.344	0	8	6.3	0.5358
25.376	0	9	6.3	0.8184
25.408	0	5	6.3	-0.4799
25.44	0	10	6.2	1.084
25.472	0	5	6.2	-0.4647
25.504	0	11	6.2	1.3296
